tanggal,wilayah,waktu,cuaca,kelembaban_persen,suhu_derajat_celcius
2018-05-03,Jakarta Selatan,Siang,Hujan Lokal,60 - 90,23 - 33
2018-05-03,Jakarta Selatan,Pagi,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Selatan,Malam,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Selatan,Dini Hari,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Pusat,Siang,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Pusat,Pagi,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Pusat,Malam,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Pusat,Dini Hari,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Barat,Siang,Hujan Lokal,60 - 90,23 - 33
2018-05-03,Jakarta Barat,Pagi,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Barat,Malam,Cerah Berawan,60 - 90,23 - 33
2018-05-03,Jakarta Barat,Dini Hari,Cerah Berawan,60 - 90,23 - 33
2018-05-02,Kepulauan Seribu,Siang,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Kepulauan Seribu,Pagi,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Kepulauan Seribu,Malam,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Kepulauan Seribu,Dini Hari,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Utara,Siang,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Utara,Pagi,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Utara,Malam,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Utara,Dini Hari,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Timur,Siang,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Timur,Pagi,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Timur,Malam,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Timur,Dini Hari,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Selatan,Siang,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Selatan,Pagi,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Selatan,Malam,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Selatan,Dini Hari,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Pusat,Siang,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Pusat,Pagi,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Pusat,Malam,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Pusat,Dini Hari,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Barat,Siang,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Barat,Pagi,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Barat,Malam,Cerah Berawan, 55 - 90,22 - 34
2018-05-02,Jakarta Barat,Dini Hari,Cerah Berawan, 55 - 90,22 - 34
2018-04-30,Kepulauan Seribu,siang,Cerah,55-85,23-33
2018-04-30,Kepulauan Seribu,pagi,Cerah,55-85,23-33
2018-04-30,Kepulauan Seribu,malam,Cerah,55-85,23-33
2018-04-30,Kepulauan Seribu,dini hari,Cerah,55-85,23-33
2018-04-30,Jakarta Utara,siang,Cerah,55-85,23-33
2018-04-30,Jakarta Utara,pagi,Cerah,55-85,23-33
